index,x,y,z,vx,vy,vz
953,24.9359,20.8988,42,-0.613066,-0.773024,-9.94e-06
954,24.9204,20.8905,42,-0.619763,-0.782038,-1.05e-05
955,24.9048,20.8738,42,-0.626687,-0.791362,-1.11e-05
956,24.8893,20.8655,42,-0.633838,-0.800995,-1.17e-05
957,24.8737,20.8489,42,-0.641212,-0.810932,-1.23e-05
958,24.8571,20.8406,42,-0.648808,-0.821172,-1.28e-05
959,24.8404,20.8239,42,-0.656624,-0.831711,-1.34e-05
960,24.8238,20.8156,42,-0.664657,-0.842546,-1.4e-05
961,24.8071,20.799,42,-0.672906,-0.853674,-1.45e-05
962,24.7893,20.7824,42,-0.681367,-0.865092,-1.5e-05
963,24.7727,20.7741,42,-0.690039,-0.876796,-1.55e-05
964,24.7549,20.7574,42,-0.698919,-0.888783,-1.6e-05
965,24.7371,20.7408,42,-0.708004,-0.901048,-1.65e-05
966,24.7182,20.7325,42,-0.717291,-0.913589,-1.7e-05
967,24.7005,20.7158,42,-0.726777,-0.9264,-1.75e-05
968,24.6816,20.6992,42,-0.73646,-0.939478,-1.8e-05
969,24.6627,20.6826,42,-0.746336,-0.952818,-1.84e-05
970,24.6438,20.6743,42,-0.756402,-0.966417,-1.89e-05
971,24.6238,20.6576,42.0001,-0.766655,-0.980269,-1.93e-05
972,24.605,20.641,42.0001,-0.777092,-0.994371,-1.98e-05
973,24.585,20.6244,42.0001,-0.787709,-1.00872,-2.02e-05
974,24.5639,20.6077,42.0001,-0.798503,-1.0233,-2.06e-05
975,24.5439,20.5911,42.0001,-0.809469,-1.03812,-2.1e-05
976,24.5228,20.5745,42.0001,-0.820605,-1.05317,-2.14e-05
977,24.5017,20.5578,42.0001,-0.831907,-1.06845,-2.17e-05
978,24.4806,20.5412,42.0001,-0.843371,-1.08394,-2.21e-05
979,24.4583,20.5246,42.0001,-0.854993,-1.09965,-2.24e-05
980,24.4361,20.5079,42.0001,-0.866769,-1.11557,-2.28e-05
981,24.4139,20.4913,42.0001,-0.878695,-1.13169,-2.31e-05
982,24.3917,20.4747,42.0001,-0.890767,-1.14801,-2.34e-05
983,24.3684,20.458,42.0001,-0.902982,-1.16452,-2.37e-05
984,24.3451,20.4414,42.0001,-0.915333,-1.18121,-2.4e-05
985,24.3206,20.4165,42.0001,-0.927819,-1.19809,-2.43e-05
986,24.2973,20.3998,42.0001,-0.940436,-1.21515,-2.46e-05
987,24.2729,20.3832,42.0001,-0.953177,-1.23237,-2.48e-05
988,24.2473,20.3666,42.0001,-0.966039,-1.24976,-2.51e-05
989,24.2229,20.3416,42.0001,-0.979017,-1.26731,-2.53e-05
990,24.1973,20.325,42.0001,-0.992107,-1.285,-2.55e-05
991,24.1718,20.3084,42.0001,-1.0053,-1.30284,-2.57e-05
992,24.1451,20.2834,42.0001,-1.0186,-1.32082,-2.59e-05
993,24.1185,20.2668,42.0001,-1.032,-1.33893,-2.61e-05
994,24.0918,20.2418,42.0001,-1.04549,-1.35716,-2.63e-05
995,24.064,20.2252,42.0001,-1.05906,-1.37552,-2.64e-05
996,24.0374,20.2002,42.0001,-1.07272,-1.39399,-2.66e-05
997,24.0085,20.1836,42.0001,-1.08646,-1.41256,-2.67e-05
998,23.9807,20.1587,42.0001,-1.10028,-1.43124,-2.69e-05
999,23.9519,20.1337,42.0001,-1.11416,-1.45,-2.7e-05
1000,23.923,20.1171,42.0001,-1.1281,-1.46886,-2.71e-05
1001,23.893,20.0921,42.0001,-1.14211,-1.48779,-2.72e-05
1002,23.863,20.0672,42.0001,-1.15617,-1.5068,-2.73e-05
1003,23.833,20.0422,42.0001,-1.17028,-1.52587,-2.73e-05
1004,23.8019,20.0173,42.0001,-1.18443,-1.54501,-2.74e-05
1005,23.7708,20.0007,42.0001,-1.19862,-1.5642,-2.74e-05
1006,23.7397,19.9757,42.0001,-1.21285,-1.58343,-2.75e-05
1007,23.7086,19.9508,42.0001,-1.22711,-1.60271,-2.75e-05
1008,23.6764,19.9258,42.0001,-1.24139,-1.62201,-2.75e-05
1009,23.6431,19.9009,42.0001,-1.25569,-1.64135,-2.75e-05
1010,23.6109,19.8759,42.0001,-1.27001,-1.6607,-2.75e-05
1011,23.5776,19.851,42.0001,-1.28433,-1.68007,-2.75e-05
1012,23.5431,19.826,42.0001,-1.29866,-1.69944,-2.75e-05
1013,23.5087,19.7928,42.0001,-1.31299,-1.71882,-2.74e-05
1014,23.4743,19.7678,42.0001,-1.32731,-1.73818,-2.74e-05
1015,23.4398,19.7429,42.0001,-1.34162,-1.75754,-2.73e-05
1016,23.4043,19.7179,42.0001,-1.35592,-1.77687,-2.73e-05
1017,23.3687,19.693,42.0001,-1.37019,-1.79617,-2.72e-05
1018,23.3332,19.6597,42.0001,-1.38445,-1.81544,-2.71e-05
1019,23.2966,19.6348,42.0001,-1.39867,-1.83467,-2.7e-05
1020,23.2599,19.6098,42.0001,-1.41285,-1.85385,-2.69e-05
1021,23.2221,19.5765,42.0001,-1.42699,-1.87298,-2.68e-05
1022,23.1844,19.5516,42.0001,-1.44109,-1.89205,-2.67e-05
1023,23.1466,19.5183,42.0001,-1.45514,-1.91104,-2.65e-05
1024,23.1088,19.4934,42.0001,-1.46913,-1.92997,-2.64e-05
1025,23.07,19.4601,42.0001,-1.48307,-1.94882,-2.62e-05
1026,23.0311,19.4352,42.0001,-1.49694,-1.96757,-2.61e-05
1027,22.9911,19.4019,42.0001,-1.51073,-1.98624,-2.59e-05
1028,22.9511,19.3686,42.0001,-1.52446,-2.0048,-2.57e-05
1029,22.9111,19.3437,42.0001,-1.5381,-2.02326,-2.55e-05
1030,22.8712,19.3104,42.0001,-1.55166,-2.04161,-2.53e-05
1031,22.8301,19.2772,42.0001,-1.56514,-2.05983,-2.51e-05
1032,22.789,19.2439,42.0001,-1.57851,-2.07794,-2.49e-05
1033,22.7468,19.219,42.0001,-1.5918,-2.09591,-2.47e-05
1034,22.7046,19.1857,42.0001,-1.60497,-2.11374,-2.45e-05
1035,22.6623,19.1524,42.0001,-1.61804,-2.13143,-2.43e-05
1036,22.6201,19.1192,42.0001,-1.631,-2.14897,-2.4e-05
1037,22.5768,19.0859,42.0001,-1.64385,-2.16635,-2.38e-05
1038,22.5335,19.0526,42.0001,-1.65657,-2.18357,-2.35e-05
1039,22.4891,19.0194,42.0001,-1.66917,-2.20062,-2.33e-05
1040,22.4458,18.9861,42.0001,-1.68163,-2.2175,-2.3e-05
1041,22.4013,18.9528,42.0001,-1.69397,-2.2342,-2.27e-05
1042,22.3569,18.9196,42.0001,-1.70616,-2.25072,-2.24e-05
1043,22.3114,18.8863,42.0001,-1.71822,-2.26704,-2.21e-05
1044,22.2658,18.853,42.0001,-1.73012,-2.28317,-2.19e-05
1045,22.2203,18.8198,42.0001,-1.74188,-2.2991,-2.16e-05
1046,22.1736,18.7782,42.0001,-1.75348,-2.31482,-2.13e-05
1047,22.1281,18.7449,42.0001,-1.76492,-2.33032,-2.09e-05
1048,22.0814,18.7117,42.0001,-1.7762,-2.34561,-2.06e-05
1049,22.0337,18.6784,42.0001,-1.78732,-2.36067,-2.03e-05
1050,21.987,18.6368,42.0001,-1.79826,-2.37551,-2e-05
1051,21.9393,18.6036,42.0001,-1.80903,-2.39011,-1.97e-05
1052,21.8915,18.5703,42.0001,-1.81962,-2.40447,-1.93e-05
1053,21.8438,18.5287,42.0001,-1.83003,-2.41859,-1.9e-05
1054,21.7949,18.4955,42.0001,-1.84025,-2.43246,-1.87e-05
1055,21.746,18.4622,42.0001,-1.85028,-2.44608,-1.83e-05
1056,21.6971,18.4206,42.0001,-1.86012,-2.45943,-1.8e-05
1057,21.6483,18.3873,42.0001,-1.86977,-2.47253,-1.76e-05
1058,21.5983,18.3458,42.0001,-1.87921,-2.48536,-1.73e-05
1059,21.5494,18.3125,42.0001,-1.88846,-2.49791,-1.69e-05
1060,21.4994,18.2709,42.0001,-1.89749,-2.51019,-1.65e-05
1061,21.4484,18.2293,42.0001,-1.90632,-2.52219,-1.62e-05
1062,21.3984,18.1961,42.0001,-1.91494,-2.53391,-1.58e-05
1063,21.3473,18.1545,42.0001,-1.92334,-2.54533,-1.54e-05
1064,21.2962,18.1212,42.0001,-1.93152,-2.55647,-1.5e-05
1065,21.2451,18.0797,42.0001,-1.93948,-2.5673,-1.47e-05
1066,21.194,18.0381,42.0001,-1.94721,-2.57784,-1.43e-05
1067,21.1429,18.0048,42.0001,-1.95472,-2.58807,-1.39e-05
1068,21.0907,17.9632,42.0001,-1.962,-2.598,-1.35e-05
