index,x,y,z,yaw,vn,ve,vd,an,ae,ad
806,-26.2114,20.0947,-7.72426,-142.272,0,0,0,0.216673,0.145517,0.0452069
807,-26.2615,20.0608,-7.72711,-142.272,0,0,0,0.195919,0.131578,0.0408768
808,-26.3118,20.0268,-7.72997,-142.272,0,0,0,0.175165,0.11764,0.0365467
809,-26.362,19.993,-7.73282,-142.272,0,0,0,0.154411,0.103702,0.0322166
810,-26.4122,19.9591,-7.73568,-142.272,0,0,0,0.133657,0.0897636,0.0278864
811,-26.4624,19.9252,-7.73853,-142.272,0,0,0,0.112903,0.0758253,0.0235563
812,-26.5125,19.8914,-7.74139,-142.272,0,0,0,0.0921494,0.0618871,0.0192262
813,-26.5628,19.8575,-7.74424,-142.272,0,0,0,0.0713955,0.0479489,0.014896
814,-26.613,19.8235,-7.7471,-142.272,0,0,0,0.0506415,0.0340106,0.0105659
815,-26.6631,19.7897,-7.74995,-142.272,0,0,0,0.0298876,0.0200724,0.00623579
816,-26.7134,19.7558,-7.75281,-141.272,0,0,0,0.00913369,0.00613415,0.00190567
817,-26.7374,19.706,-7.75864,-140.272,-1.09441e-05,-0.000195628,-4.89834e-05,-0.000781852,-0.0139758,-0.00349941
818,-26.7409,19.6435,-7.76682,-139.272,-8.49467e-05,-0.00151844,-0.000380204,-0.00217825,-0.0389367,-0.00974941
819,-26.7443,19.581,-7.775,-138.272,-0.000228769,-0.0040893,-0.00102392,-0.00357465,-0.0638977,-0.0159994
820,-26.7479,19.5185,-7.78318,-137.272,-0.000442412,-0.00790821,-0.00198014,-0.00497106,-0.0888587,-0.0222494
821,-26.7513,19.456,-7.79135,-136.272,-0.000725875,-0.0129752,-0.00324887,-0.00636746,-0.11382,-0.0284994
822,-26.7548,19.3936,-7.79953,-135.272,-0.00107916,-0.0192902,-0.00483009,-0.00776386,-0.138781,-0.0347494
823,-26.7583,19.3311,-7.80771,-134.272,-0.00150226,-0.0268532,-0.00672381,-0.00916026,-0.163742,-0.0409994
824,-26.7617,19.2687,-7.81589,-133.272,-0.00199518,-0.0356643,-0.00893003,-0.0105567,-0.188703,-0.0472494
825,-26.7652,19.2062,-7.82407,-132.272,-0.00255793,-0.0457235,-0.0114487,-0.0119531,-0.213664,-0.0534994
826,-26.7687,19.1438,-7.83224,-131.272,-0.00319049,-0.0570307,-0.01428,-0.0133495,-0.238625,-0.0597494
827,-26.7722,19.0813,-7.84042,-130.272,-0.00389287,-0.0695859,-0.0174237,-0.0147459,-0.263585,-0.0659994
828,-26.7756,19.0189,-7.8486,-129.272,-0.00466508,-0.0833892,-0.0208799,-0.0161423,-0.288546,-0.0722494
829,-26.7792,18.9563,-7.85678,-128.272,-0.0055071,-0.0984406,-0.0246486,-0.0175387,-0.313507,-0.0784994
830,-26.7826,18.8939,-7.86495,-127.272,-0.00641894,-0.11474,-0.0287298,-0.0189351,-0.338468,-0.0847494
831,-26.786,18.8314,-7.87313,-126.272,-0.00740061,-0.132287,-0.0331236,-0.0203315,-0.363429,-0.0909994
832,-26.7896,18.769,-7.88131,-125.272,-0.00845209,-0.151083,-0.0378298,-0.0217279,-0.38839,-0.0972494
833,-26.793,18.7065,-7.88949,-124.272,-0.00957339,-0.171126,-0.0428485,-0.0231243,-0.413351,-0.103499
834,-26.7965,18.6441,-7.89767,-123.272,-0.0107645,-0.192418,-0.0481797,-0.0245207,-0.438312,-0.109749
835,-26.8,18.5816,-7.90584,-122.272,-0.0120255,-0.214958,-0.0538235,-0.0259171,-0.463273,-0.115999
836,-26.8034,18.5192,-7.91402,-121.272,-0.0133562,-0.238745,-0.0597797,-0.0273135,-0.488234,-0.122249
837,-26.807,18.4567,-7.9222,-120.272,-0.0147459,-0.263585,-0.0659994,-0.027928,-0.499219,-0.125
838,-26.8104,18.3943,-7.93038,-119.272,-0.0161423,-0.288546,-0.0722494,-0.027928,-0.499219,-0.125
839,-26.8139,18.3317,-7.93856,-118.272,-0.0175387,-0.313507,-0.0784994,-0.027928,-0.499219,-0.125
840,-26.8174,18.2693,-7.94673,-117.272,-0.0189351,-0.338468,-0.0847494,-0.027928,-0.499219,-0.125
841,-26.8209,18.2068,-7.95491,-116.272,-0.0203315,-0.363429,-0.0909994,-0.027928,-0.499219,-0.125
842,-26.8243,18.1444,-7.96309,-115.272,-0.0217279,-0.38839,-0.0972494,-0.027928,-0.499219,-0.125
843,-26.8278,18.0819,-7.97127,-114.272,-0.0231243,-0.413351,-0.103499,-0.027928,-0.499219,-0.125
844,-26.8313,18.0195,-7.97944,-113.272,-0.0245207,-0.438312,-0.109749,-0.027928,-0.499219,-0.125
845,-26.8347,17.957,-7.98762,-112.272,-0.0259171,-0.463273,-0.115999,-0.027928,-0.499219,-0.125
846,-26.8383,17.8946,-7.9958,-111.272,-0.0273135,-0.488234,-0.122249,-0.027928,-0.499219,-0.125
847,-26.8417,17.8321,-8.00398,-110.272,-0.0287099,-0.513195,-0.128499,-0.027928,-0.499219,-0.125
848,-26.8451,17.7696,-8.01216,-109.272,-0.0301063,-0.538156,-0.134749,-0.027928,-0.499219,-0.125
849,-26.8487,17.7071,-8.02033,-108.272,-0.0315027,-0.563117,-0.140999,-0.027928,-0.499219,-0.125
850,-26.8521,17.6446,-8.02851,-107.272,-0.0328991,-0.588078,-0.147249,-0.027928,-0.499219,-0.125
851,-26.8556,17.5822,-8.03669,-106.272,-0.0342955,-0.613039,-0.153499,-0.027928,-0.499219,-0.125
852,-26.8591,17.5197,-8.04487,-105.272,-0.0356919,-0.638,-0.159749,-0.027928,-0.499219,-0.125
853,-26.8626,17.4573,-8.05304,-104.272,-0.0370883,-0.662961,-0.165999,-0.027928,-0.499219,-0.125
854,-26.866,17.3948,-8.06122,-103.272,-0.0384847,-0.687922,-0.172249,-0.027928,-0.499219,-0.125
855,-26.8695,17.3324,-8.0694,-102.272,-0.0398811,-0.712883,-0.178499,-0.027928,-0.499219,-0.125
856,-26.873,17.2699,-8.07758,-101.272,-0.0412775,-0.737844,-0.184749,-0.027928,-0.499219,-0.125
857,-26.8764,17.2075,-8.08576,-100.272,-0.0426739,-0.762805,-0.190999,-0.027928,-0.499219,-0.125
858,-26.88,17.145,-8.09393,-99.2717,-0.0440703,-0.787766,-0.197249,-0.027928,-0.499219,-0.125
859,-26.8834,17.0825,-8.10211,-98.2717,-0.0454667,-0.812727,-0.203499,-0.027928,-0.499219,-0.125
860,-26.887,17.02,-8.11029,-97.2717,-0.0468631,-0.837688,-0.209749,-0.027928,-0.499219,-0.125
861,-26.8904,16.9576,-8.11847,-96.2717,-0.0482595,-0.862649,-0.215999,-0.027928,-0.499219,-0.125
862,-26.8938,16.8951,-8.12665,-95.2717,-0.0496559,-0.88761,-0.222249,-0.027928,-0.499219,-0.125
863,-26.8974,16.8327,-8.13482,-94.2717,-0.0510523,-0.912571,-0.228499,-0.027928,-0.499219,-0.125
864,-26.9008,16.7702,-8.143,-93.2717,-0.0524487,-0.937532,-0.234749,-0.027928,-0.499219,-0.125
865,-26.9043,16.7078,-8.15118,-92.7802,-0.0538451,-0.962493,-0.240999,-0.027928,-0.499219,-0.125
866,-26.9078,16.6453,-8.15936,-92.7802,-0.0552415,-0.987454,-0.247249,-0.027928,-0.499219,-0.125
867,-26.9112,16.5829,-8.16753,-92.7802,-0.0566379,-1.01241,-0.253499,-0.027928,-0.499219,-0.125
868,-26.9147,16.5204,-8.17571,-92.7802,-0.0580343,-1.03738,-0.259749,-0.027928,-0.499219,-0.125
869,-26.9182,16.4579,-8.18389,-92.7802,-0.0594307,-1.06234,-0.265999,-0.027928,-0.499219,-0.125
870,-26.9217,16.3954,-8.19207,-92.7802,-0.0608271,-1.0873,-0.272249,-0.027928,-0.499219,-0.125
871,-26.9251,16.333,-8.20025,-92.7802,-0.0622235,-1.11226,-0.278499,-0.027928,-0.499219,-0.125
872,-26.9287,16.2705,-8.20842,-92.7802,-0.0636199,-1.13722,-0.284749,-0.027928,-0.499219,-0.125
873,-26.9321,16.208,-8.2166,-92.7802,-0.0650163,-1.16218,-0.290999,-0.027928,-0.499219,-0.125
874,-26.9355,16.1456,-8.22478,-92.7802,-0.0664127,-1.18714,-0.297249,-0.027928,-0.499219,-0.125
875,-26.9391,16.0831,-8.23296,-92.7802,-0.0678091,-1.2121,-0.303499,-0.027928,-0.499219,-0.125
876,-26.9425,16.0207,-8.24114,-92.7802,-0.0692055,-1.23706,-0.309749,-0.027928,-0.499219,-0.125
877,-26.946,15.9582,-8.24931,-92.7802,-0.0706019,-1.26202,-0.315999,-0.027928,-0.499219,-0.125
878,-26.9495,15.8958,-8.25749,-92.7802,-0.0719983,-1.28699,-0.322249,-0.027928,-0.499219,-0.125
879,-26.9529,15.8332,-8.26567,-92.7802,-0.0733947,-1.31195,-0.328499,-0.027928,-0.499219,-0.125
880,-26.9564,15.7708,-8.27385,-92.7802,-0.0747911,-1.33691,-0.334749,-0.027928,-0.499219,-0.125
881,-26.9599,15.7083,-8.28202,-92.7802,-0.0761875,-1.36187,-0.340999,-0.027928,-0.499219,-0.125
882,-26.9634,15.6459,-8.2902,-92.7802,-0.0775839,-1.38683,-0.347249,-0.027928,-0.499219,-0.125
883,-26.9669,15.5834,-8.29838,-92.7802,-0.0789803,-1.41179,-0.353499,-0.027928,-0.499219,-0.125
884,-26.9704,15.521,-8.30656,-92.7802,-0.0803767,-1.43675,-0.359749,-0.027928,-0.499219,-0.125
885,-26.9738,15.4585,-8.31474,-92.7802,-0.0817731,-1.46171,-0.365999,-0.027928,-0.499219,-0.125
886,-26.9773,15.3961,-8.32291,-92.7802,-0.0831695,-1.48667,-0.372249,-0.027928,-0.499219,-0.125
887,-26.9808,15.3336,-8.33109,-92.7802,-0.0845659,-1.51163,-0.378499,-0.027928,-0.499219,-0.125
888,-26.9842,15.2712,-8.33927,-92.7802,-0.0859623,-1.53659,-0.384749,-0.027928,-0.499219,-0.125
889,-26.9878,15.2086,-8.34745,-92.7802,-0.0873587,-1.56156,-0.390999,-0.027928,-0.499219,-0.125
890,-26.9912,15.1462,-8.35563,-92.7802,-0.0887551,-1.58652,-0.397249,-0.027928,-0.499219,-0.125
891,-26.9947,15.0837,-8.3638,-92.7802,-0.0901515,-1.61148,-0.403499,-0.027928,-0.499219,-0.125
892,-26.9982,15.0213,-8.37198,-92.7802,-0.0915479,-1.63644,-0.409749,-0.027928,-0.499219,-0.125
893,-27.0016,14.9588,-8.38016,-92.7802,-0.0929443,-1.6614,-0.415999,-0.027928,-0.499219,-0.125
894,-27.0051,14.8964,-8.38834,-92.7802,-0.0943407,-1.68636,-0.422249,-0.027928,-0.499219,-0.125
895,-27.0086,14.8339,-8.39651,-92.7802,-0.0957371,-1.71132,-0.428499,-0.027928,-0.499219,-0.125
896,-27.0121,14.7715,-8.40469,-92.7802,-0.0971335,-1.73628,-0.434749,-0.027928,-0.499219,-0.125
897,-27.0155,14.709,-8.41287,-92.7802,-0.0985299,-1.76124,-0.440999,-0.027928,-0.499219,-0.125
898,-27.0191,14.6466,-8.42105,-92.7802,-0.0999263,-1.7862,-0.447249,-0.027928,-0.499219,-0.125
899,-27.0225,14.584,-8.42923,-92.7802,-0.101323,-1.81117,-0.453499,-0.027928,-0.499219,-0.125
900,-27.0259,14.5215,-8.4374,-92.7802,-0.102719,-1.83613,-0.459749,-0.027928,-0.499219,-0.125
901,-27.0295,14.4591,-8.44558,-92.7802,-0.104116,-1.86109,-0.465999,-0.027928,-0.499219,-0.125
902,-27.0329,14.3966,-8.45376,-92.7802,-0.105512,-1.88605,-0.472249,-0.027928,-0.499219,-0.125
903,-27.0364,14.3342,-8.46194,-92.7802,-0.106908,-1.91101,-0.478499,-0.027928,-0.499219,-0.125
904,-27.0399,14.2717,-8.47011,-92.7802,-0.108305,-1.93597,-0.484749,-0.027928,-0.499219,-0.125
905,-27.0433,14.2093,-8.47829,-92.7802,-0.109701,-1.96093,-0.490999,-0.027928,-0.499219,-0.125
906,-27.0469,14.1468,-8.48647,-92.7802,-0.111098,-1.98589,-0.497249,-0.027928,-0.499219,-0.125
907,-27.0503,14.0844,-8.49465,-92.7802,-0.111712,-1.99688,-0.5,-0.0271462,-0.485244,-0.121501
908,-27.0538,14.0219,-8.50283,-92.7802,-0.111712,-1.99688,-0.5,-0.0257498,-0.460283,-0.115251
909,-27.0573,13.9594,-8.511,-92.7802,-0.111712,-1.99688,-0.5,-0.0243534,-0.435322,-0.109001
910,-27.0608,13.8969,-8.51918,-92.7802,-0.111712,-1.99688,-0.5,-0.022957,-0.410361,-0.102751
911,-27.0642,13.8345,-8.52736,-92.7802,-0.111712,-1.99688,-0.5,-0.0215606,-0.3854,-0.0965006
912,-27.0677,13.772,-8.53554,-92.7802,-0.111712,-1.99688,-0.5,-0.0201642,-0.360439,-0.0902506
913,-27.0712,13.7096,-8.54372,-92.7802,-0.111712,-1.99688,-0.5,-0.0187678,-0.335478,-0.0840006
914,-27.0746,13.6471,-8.55189,-92.7802,-0.111712,-1.99688,-0.5,-0.0173714,-0.310517,-0.0777506
915,-27.0782,13.5847,-8.56007,-92.7802,-0.111712,-1.99688,-0.5,-0.015975,-0.285556,-0.0715006
916,-27.0816,13.5222,-8.56825,-92.7802,-0.111712,-1.99688,-0.5,-0.0145786,-0.260595,-0.0652506
917,-27.085,13.4598,-8.57643,-92.7802,-0.111712,-1.99688,-0.5,-0.0131822,-0.235634,-0.0590006
918,-27.0886,13.3973,-8.5846,-92.7802,-0.111712,-1.99688,-0.5,-0.0117858,-0.210673,-0.0527506
919,-27.092,13.3348,-8.59278,-92.7802,-0.111712,-1.99688,-0.5,-0.0103894,-0.185712,-0.0465006
920,-27.0955,13.2723,-8.60096,-92.7802,-0.111712,-1.99688,-0.5,-0.00899295,-0.160751,-0.0402506
921,-27.099,13.2099,-8.60914,-92.7802,-0.111712,-1.99688,-0.5,-0.00759655,-0.13579,-0.0340006
922,-27.1025,13.1474,-8.61732,-92.7802,-0.111712,-1.99688,-0.5,-0.00620015,-0.110829,-0.0277506
923,-27.1059,13.085,-8.62549,-92.7802,-0.111712,-1.99688,-0.5,-0.00480375,-0.0858681,-0.0215006
924,-27.1094,13.0225,-8.63367,-92.7802,-0.111712,-1.99688,-0.5,-0.00340735,-0.0609071,-0.0152506
925,-27.1129,12.96,-8.64185,-92.7802,-0.111712,-1.99688,-0.5,-0.00201095,-0.0359462,-0.00900059
926,-27.1163,12.8976,-8.65003,-92.7802,-0.111712,-1.99688,-0.5,-0.000614549,-0.0109852,-0.00275059
927,-27.1199,12.8351,-8.6582,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
928,-27.1233,12.7726,-8.66638,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
929,-27.1269,12.7101,-8.67456,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
930,-27.1303,12.6477,-8.68274,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
931,-27.1337,12.5852,-8.69092,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
932,-27.1373,12.5228,-8.69909,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
933,-27.1407,12.4603,-8.70727,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
934,-27.1442,12.3979,-8.71545,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
935,-27.1477,12.3354,-8.72363,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
936,-27.1511,12.273,-8.7318,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
937,-27.1546,12.2105,-8.73998,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
938,-27.1581,12.148,-8.74816,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
939,-27.1616,12.0855,-8.75634,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
940,-27.165,12.0231,-8.76451,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
941,-27.1686,11.9606,-8.77269,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
942,-27.172,11.8982,-8.78087,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
943,-27.1754,11.8357,-8.78905,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
944,-27.179,11.7733,-8.79723,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
945,-27.1824,11.7108,-8.8054,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
946,-27.1859,11.6484,-8.81358,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
947,-27.1894,11.5859,-8.82176,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
948,-27.1928,11.5234,-8.82994,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
949,-27.1963,11.4609,-8.83811,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
950,-27.1998,11.3985,-8.84629,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
951,-27.2033,11.336,-8.85447,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
952,-27.2068,11.2735,-8.86265,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
953,-27.2103,11.2111,-8.87083,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
954,-27.2137,11.1486,-8.879,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
955,-27.2172,11.0862,-8.88718,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
956,-27.2207,11.0237,-8.89536,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
957,-27.2241,10.9613,-8.90354,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
958,-27.2277,10.8987,-8.91172,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
959,-27.2311,10.8363,-8.91989,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
960,-27.2345,10.7738,-8.92807,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
961,-27.2381,10.7114,-8.93625,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
962,-27.2415,10.6489,-8.94443,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
963,-27.245,10.5865,-8.9526,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
964,-27.2485,10.524,-8.96078,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
965,-27.252,10.4616,-8.96896,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
966,-27.2554,10.3991,-8.97714,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
967,-27.2589,10.3367,-8.98532,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
968,-27.2624,10.2741,-8.99349,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
969,-27.2658,10.2117,-9.00167,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
970,-27.2694,10.1492,-9.00985,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
971,-27.2728,10.0868,-9.01803,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
972,-27.2763,10.0243,-9.0262,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
973,-27.2798,9.96189,-9.03438,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
974,-27.2832,9.89938,-9.04256,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
975,-27.2868,9.83697,-9.05074,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
976,-27.2902,9.77446,-9.05892,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
977,-27.2937,9.71196,-9.06709,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
978,-27.2972,9.64954,-9.07527,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
979,-27.3007,9.58703,-9.08345,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
980,-27.3041,9.52462,-9.09163,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
981,-27.3076,9.46211,-9.0998,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
982,-27.3111,9.3997,-9.10798,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
983,-27.3145,9.33719,-9.11616,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
984,-27.3181,9.27478,-9.12434,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
985,-27.3215,9.21227,-9.13252,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
986,-27.3249,9.14986,-9.14069,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
987,-27.3285,9.08735,-9.14887,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
988,-27.3319,9.02494,-9.15705,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
989,-27.3354,8.96243,-9.16523,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
990,-27.3389,8.90002,-9.1734,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
991,-27.3424,8.83751,-9.18158,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
992,-27.3458,8.7751,-9.18976,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
993,-27.3493,8.71259,-9.19794,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
994,-27.3528,8.65018,-9.20611,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
995,-27.3562,8.58767,-9.21429,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
996,-27.3598,8.52526,-9.22247,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
997,-27.3632,8.46275,-9.23065,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
998,-27.3668,8.40034,-9.23883,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
999,-27.3702,8.33783,-9.247,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1000,-27.3736,8.27542,-9.25518,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1001,-27.3772,8.21291,-9.26336,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1002,-27.3806,8.1504,-9.27154,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1003,-27.3841,8.08799,-9.27971,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1004,-27.3876,8.02548,-9.28789,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1005,-27.391,7.96307,-9.29607,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1006,-27.3945,7.90056,-9.30425,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1007,-27.398,7.83815,-9.31243,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1008,-27.4015,7.77564,-9.3206,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1009,-27.4049,7.71323,-9.32878,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1010,-27.4085,7.65072,-9.33696,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1011,-27.4119,7.58831,-9.34514,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1012,-27.4153,7.5258,-9.35331,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1013,-27.4189,7.46339,-9.36149,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1014,-27.4223,7.40088,-9.36967,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1015,-27.4258,7.33847,-9.37785,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1016,-27.4293,7.27596,-9.38603,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1017,-27.4327,7.21355,-9.3942,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1018,-27.4362,7.15104,-9.40238,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1019,-27.4397,7.08863,-9.41056,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1020,-27.4432,7.02612,-9.41874,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1021,-27.4467,6.96371,-9.42691,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1022,-27.4502,6.9012,-9.43509,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1023,-27.4536,6.83879,-9.44327,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1024,-27.4571,6.77628,-9.45145,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1025,-27.4606,6.71387,-9.45963,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1026,-27.464,6.65136,-9.4678,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1027,-27.4676,6.58895,-9.47598,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1028,-27.471,6.52644,-9.48416,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1029,-27.4744,6.46393,-9.49234,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1030,-27.478,6.40152,-9.50051,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1031,-27.4814,6.33901,-9.50869,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1032,-27.4849,6.2766,-9.51687,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1033,-27.4884,6.21409,-9.52505,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1034,-27.4919,6.15168,-9.53322,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1035,-27.4953,6.08917,-9.5414,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1036,-27.4988,6.02676,-9.54958,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1037,-27.5023,5.96425,-9.55776,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1038,-27.5057,5.90184,-9.56594,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1039,-27.5093,5.83933,-9.57411,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1040,-27.5127,5.77692,-9.58229,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1041,-27.5161,5.71441,-9.59047,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1042,-27.5197,5.65199,-9.59865,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1043,-27.5231,5.58949,-9.60682,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1044,-27.5267,5.52707,-9.615,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1045,-27.5301,5.46457,-9.62318,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1046,-27.5336,5.40215,-9.63136,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1047,-27.5371,5.33965,-9.63954,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1048,-27.5405,5.27723,-9.64771,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1049,-27.544,5.21473,-9.65589,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1050,-27.5475,5.15231,-9.66407,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1051,-27.551,5.0898,-9.67225,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1052,-27.5544,5.02739,-9.68042,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1053,-27.558,4.96488,-9.6886,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1054,-27.5614,4.90238,-9.69678,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1055,-27.5648,4.83996,-9.70496,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1056,-27.5684,4.77746,-9.71313,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1057,-27.5718,4.71504,-9.72131,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1058,-27.5753,4.65253,-9.72949,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1059,-27.5788,4.59012,-9.73767,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1060,-27.5822,4.52761,-9.74585,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1061,-27.5857,4.4652,-9.75402,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1062,-27.5892,4.40269,-9.7622,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1063,-27.5927,4.34028,-9.77038,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1064,-27.5961,4.27777,-9.77856,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
