t,Px,Py,Pz,yaw,vn,ve,vd,an,ae,ad
56.50000000,-28.079610,-3.176781,-9.011450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.55000000,-28.079610,-3.176781,-9.036450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.60000000,-28.079610,-3.176781,-9.061450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.65000000,-28.079610,-3.176781,-9.086450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.70000000,-28.079610,-3.176781,-9.111450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.75000000,-28.079610,-3.176781,-9.136450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.80000000,-28.079610,-3.176781,-9.161450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.85000000,-28.079610,-3.176781,-9.186450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.90000000,-28.079610,-3.176781,-9.211450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
56.95000000,-28.079610,-3.176781,-9.236450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.00000000,-28.079610,-3.176781,-9.261450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.05000000,-28.079610,-3.176781,-9.286450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.10000000,-28.079610,-3.176781,-9.311450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.15000000,-28.079610,-3.176781,-9.336450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.20000000,-28.079610,-3.176781,-9.361450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.25000000,-28.079610,-3.176781,-9.386450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.30000000,-28.079610,-3.176781,-9.411450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.35000000,-28.079610,-3.176781,-9.436450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.40000000,-28.079610,-3.176781,-9.461450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.45000000,-28.079610,-3.176781,-9.486450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.50000000,-28.079610,-3.176781,-9.511450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.55000000,-28.079610,-3.176781,-9.536450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.60000000,-28.079610,-3.176781,-9.561450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.65000000,-28.079610,-3.176781,-9.586450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.70000000,-28.079610,-3.176781,-9.611450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.75000000,-28.079610,-3.176781,-9.636450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.80000000,-28.079610,-3.176781,-9.661450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.85000000,-28.079610,-3.176781,-9.686450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.90000000,-28.079610,-3.176781,-9.711450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
57.95000000,-28.079610,-3.176781,-9.736450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.00000000,-28.079610,-3.176781,-9.761450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.05000000,-28.079610,-3.176781,-9.786450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.10000000,-28.079610,-3.176781,-9.811450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.15000000,-28.079610,-3.176781,-9.836450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.20000000,-28.079610,-3.176781,-9.861450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.25000000,-28.079610,-3.176781,-9.886450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.30000000,-28.079610,-3.176781,-9.911450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.35000000,-28.079610,-3.176781,-9.936450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.40000000,-28.079610,-3.176781,-9.961450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.45000000,-28.079610,-3.176781,-9.986450,-92.780221,0.0000000000,0.0000000000,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
58.50000000,-28.079610,-3.176781,-9.956334,-92.780221,0.0000000000,0.0000000000,-0.4931301639,0.0000000000,0.0000000000,0.3000000000
58.55000000,-28.079610,-3.176781,-9.859897,-92.780221,0.0000000000,0.0000000000,-0.4781301639,0.0000000000,0.0000000000,0.3000000000
58.60000000,-28.079610,-3.176781,-9.761960,-92.780221,0.0000000000,0.0000000000,-0.4631301639,0.0000000000,0.0000000000,0.3000000000
58.65000000,-28.079610,-3.176781,-9.662523,-92.780221,0.0000000000,0.0000000000,-0.4481301639,0.0000000000,0.0000000000,0.3000000000
58.70000000,-28.079610,-3.176781,-9.561586,-92.780221,0.0000000000,0.0000000000,-0.4331301639,0.0000000000,0.0000000000,0.3000000000
58.75000000,-28.079610,-3.176781,-9.459149,-92.780221,0.0000000000,0.0000000000,-0.4181301639,0.0000000000,0.0000000000,0.3000000000
58.80000000,-28.079610,-3.176781,-9.355212,-92.780221,0.0000000000,0.0000000000,-0.4031301639,0.0000000000,0.0000000000,0.3000000000
58.85000000,-28.079610,-3.176781,-9.249775,-92.780221,0.0000000000,0.0000000000,-0.3881301639,0.0000000000,0.0000000000,0.3000000000
58.90000000,-28.079610,-3.176781,-9.142838,-92.780221,0.0000000000,0.0000000000,-0.3731301639,0.0000000000,0.0000000000,0.3000000000
58.95000000,-28.079610,-3.176781,-9.034401,-92.780221,0.0000000000,0.0000000000,-0.3581301639,0.0000000000,0.0000000000,0.3000000000
59.00000000,-28.079610,-3.176781,-8.924464,-92.780221,0.0000000000,0.0000000000,-0.3431301639,0.0000000000,0.0000000000,0.3000000000
59.05000000,-28.079610,-3.176781,-8.813027,-92.780221,0.0000000000,0.0000000000,-0.3281301639,0.0000000000,0.0000000000,0.3000000000
59.10000000,-28.079610,-3.176781,-8.700090,-92.780221,0.0000000000,0.0000000000,-0.3131301639,0.0000000000,0.0000000000,0.3000000000
59.15000000,-28.079610,-3.176781,-8.585653,-92.780221,0.0000000000,0.0000000000,-0.2981301639,0.0000000000,0.0000000000,0.3000000000
59.20000000,-28.079610,-3.176781,-8.469716,-92.780221,0.0000000000,0.0000000000,-0.2831301639,0.0000000000,0.0000000000,0.3000000000
59.25000000,-28.079610,-3.176781,-8.352279,-92.780221,0.0000000000,0.0000000000,-0.2681301639,0.0000000000,0.0000000000,0.3000000000
59.30000000,-28.079610,-3.176781,-8.233342,-92.780221,0.0000000000,0.0000000000,-0.2531301639,0.0000000000,0.0000000000,0.3000000000
59.35000000,-28.079610,-3.176781,-8.112905,-92.780221,0.0000000000,0.0000000000,-0.2381301639,0.0000000000,0.0000000000,0.3000000000
59.40000000,-28.079610,-3.176781,-7.990968,-92.780221,0.0000000000,0.0000000000,-0.2231301639,0.0000000000,0.0000000000,0.3000000000
59.45000000,-28.079610,-3.176781,-7.867531,-92.780221,0.0000000000,0.0000000000,-0.2081301639,0.0000000000,0.0000000000,0.3000000000
59.50000000,-28.079610,-3.176781,-7.742594,-92.780221,0.0000000000,0.0000000000,-0.1931301639,0.0000000000,0.0000000000,0.3000000000
59.55000000,-28.079610,-3.176781,-7.616157,-92.780221,0.0000000000,0.0000000000,-0.1781301639,0.0000000000,0.0000000000,0.3000000000
59.60000000,-28.079610,-3.176781,-7.488220,-92.780221,0.0000000000,0.0000000000,-0.1631301639,0.0000000000,0.0000000000,0.3000000000
59.65000000,-28.079610,-3.176781,-7.358783,-92.780221,0.0000000000,0.0000000000,-0.1481301639,0.0000000000,0.0000000000,0.3000000000
59.70000000,-28.079610,-3.176781,-7.227846,-92.780221,0.0000000000,0.0000000000,-0.1331301639,0.0000000000,0.0000000000,0.3000000000
59.75000000,-28.079610,-3.176781,-7.095409,-92.780221,0.0000000000,0.0000000000,-0.1181301639,0.0000000000,0.0000000000,0.3000000000
59.80000000,-28.079610,-3.176781,-6.961472,-92.780221,0.0000000000,0.0000000000,-0.1031301639,0.0000000000,0.0000000000,0.3000000000
59.85000000,-28.079610,-3.176781,-6.826035,-92.780221,0.0000000000,0.0000000000,-0.0881301639,0.0000000000,0.0000000000,0.3000000000
59.90000000,-28.079610,-3.176781,-6.689098,-92.780221,0.0000000000,0.0000000000,-0.0731301639,0.0000000000,0.0000000000,0.3000000000
59.95000000,-28.079610,-3.176781,-6.550661,-92.780221,0.0000000000,0.0000000000,-0.0581301639,0.0000000000,0.0000000000,0.3000000000
60.00000000,-28.079610,-3.176781,-6.410724,-92.780221,0.0000000000,0.0000000000,-0.0431301639,0.0000000000,0.0000000000,0.3000000000
60.05000000,-28.079610,-3.176781,-6.269287,-92.780221,0.0000000000,0.0000000000,-0.0281301639,0.0000000000,0.0000000000,0.3000000000
60.10000000,-28.079610,-3.176781,-6.126350,-92.780221,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3000000000
